wavelength (nm),irradiance (W/m^2/nm),uncertainty (W/m^2/nm),bandwidth (nm)
718.7,1.3371547061203943,0.0040114643052220345,1.0
718.8,1.3355069848040129,0.0040065208449959755,1.0
718.9,1.3344573013953032,0.0040033720433712006,1.0
719.0,1.3340459480239284,0.004002138040959835,1.0
719.1,1.3342634036386694,0.004002790432423353,1.0
719.2,1.3350492550215554,0.004005148075520992,1.0
719.3,1.33629619303182,0.004008888732641935,1.0
719.4,1.3378743497315777,0.004013623110949993,1.0
719.5,1.339647443211397,0.0040189423598349094,1.0
719.6,1.3414822986415207,0.004024446941912174,1.0
719.7,1.3432483587319815,0.004029745236039162,1.0
719.8,1.3448103706061663,0.0040344311855733395,1.0
719.9,1.3460274466834867,0.004038082901388407,1.0
720.0,1.3467610271954584,0.004040283150970936,1.0
720.1,1.3468936725228917,0.004040680825710297,1.0
720.2,1.3463531505563235,0.004039059858769178,1.0
720.3,1.34513892180282,0.00403541699051857,1.0
720.4,1.3433404521738945,0.0040300218388438225,1.0
720.5,1.341146224515624,0.004023438785225153,1.0
720.6,1.3388336281114446,0.004016500897705555,1.0
720.7,1.3367348507400083,0.004010204691439867,1.0
720.8,1.3351838185460865,0.004005551338195801,1.0
720.9,1.334445992024914,0.004003338515758514,1.0
721.0,1.334651169180107,0.004003953654319048,1.0
721.1,1.335757988886745,0.004007274284958839,1.0
721.2,1.3375506539713276,0.0040126522071659565,1.0
721.3,1.339688174927895,0.004019064828753471,1.0
721.4,1.3417793494452095,0.004025338217616081,1.0
721.5,1.3434666735391723,0.004030399955809116,1.0
721.6,1.3444916501696385,0.004033475182950497,1.0
721.7,1.3447307654266083,0.004034192301332951,1.0
721.8,1.3441975066334257,0.0040325927548110485,1.0
721.9,1.3430207326763783,0.0040290625765919685,1.0
722.0,1.3414129937807535,0.004024238791316748,1.0
722.1,1.3396342655969595,0.004018902778625488,1.0
722.2,1.337957971136309,0.004013874102383852,1.0
722.3,1.3366392805658556,0.0040099178440868855,1.0
722.4,1.3358869376885212,0.004007660783827305,1.0
722.5,1.3358357058410346,0.004007507115602493,1.0
722.6,1.3365315218476437,0.004009594675153494,1.0
722.7,1.3379230739359833,0.004013769794255495,1.0
722.8,1.3398691248541188,0.004019607789814472,1.0
722.9,1.3421605611465632,0.004026481881737709,1.0
723.0,1.344547797397188,0.004033643286675215,1.0
723.1,1.3467828666686654,0.004040348809212446,1.0
723.2,1.3486511706606816,0.0040459539741277695,1.0
723.3,1.3500045786004828,0.004050013609230518,1.0
723.4,1.3507784312608981,0.004052335396409035,1.0
723.5,1.3509956271197818,0.004052986856549978,1.0
723.6,1.3507529452150835,0.004052259027957916,1.0
723.7,1.3501938806765699,0.004050581716001034,1.0
723.8,1.34947653490566,0.004048429895192385,1.0
723.9,1.348742055238799,0.0040462263859808445,1.0
724.0,1.3480930652207173,0.004044279456138611,1.0
724.1,1.3475838138630867,0.004042751621454954,1.0
724.2,1.3472217042078316,0.004041665233671665,1.0
724.3,1.3469779333266556,0.004040934145450592,1.0
724.4,1.3467982322266676,0.00404039490967989,1.0
724.5,1.346615174281758,0.004039845895022154,1.0
724.6,1.3463610231569123,0.004039083141833544,1.0
724.7,1.3459789422724986,0.004037937149405479,1.0
724.8,1.3454371215266454,0.004036311525851488,1.0
724.9,1.344741245576377,0.0040342239663004875,1.0
725.0,1.3439422865133226,0.004031826741993427,1.0
725.1,1.3431299400330232,0.004029389936476946,1.0
725.2,1.342413063820778,0.004027239046990871,1.0
725.3,1.3418870082573224,0.004025661386549473,1.0
725.4,1.3415988191246009,0.004024796653538942,1.0
725.5,1.3415236797476615,0.004024571273475885,1.0
725.6,1.3415636421871986,0.004024691414088011,1.0
725.7,1.3415731932102477,0.004024719353765249,1.0
725.8,1.3414039722600282,0.004024212248623371,1.0
725.9,1.3409585209371184,0.004022875800728798,1.0
726.0,1.3402303153732644,0.004020691383630037,1.0
726.1,1.3393154552449429,0.004017946310341358,1.0
726.2,1.3383910840560114,0.004015173763036728,1.0
726.3,1.337668013665638,0.004013004247099161,1.0
726.4,1.3373280432018864,0.00401198398321867,1.0
726.5,1.33747273720484,0.004012418445199728,1.0
726.6,1.338097120350777,0.004014291800558567,1.0
726.7,1.3390960614518845,0.004017288330942392,1.0
726.8,1.3402963433139896,0.004020889289677143,1.0
726.9,1.3415008212322461,0.004024502821266651,1.0
727.0,1.3425308431207037,0.004027592949569225,1.0
727.1,1.3432540333983958,0.004029761999845505,1.0
727.2,1.343594723186059,0.004030784126371145,1.0
727.3,1.3435274264378787,0.004030582495033741,1.0
727.4,1.3430626033224033,0.004029187839478254,1.0
727.5,1.3422220133879612,0.004026666283607483,1.0
727.6,1.3410198732724177,0.0040230597369372845,1.0
727.7,1.3394493094361724,0.0040183477103710175,1.0
727.8,1.3374816887912964,0.0040124449878931046,1.0
727.9,1.3350773685977697,0.004005232360213995,1.0
728.0,1.3322080154859604,0.003996624145656824,1.0
728.1,1.3288787846105683,0.00398663617670536,1.0
728.2,1.3251428360067878,0.003975428640842438,1.0
728.3,1.321099566252358,0.0039632986299693584,1.0
728.4,1.316876225745374,0.0039506289176642895,1.0
728.5,1.3126086967708719,0.003937826491892338,1.0
728.6,1.3084247292574418,0.00392527412623167,1.0
728.7,1.304448346636187,0.003913345281034708,1.0
728.8,1.3008200368632996,0.003902460215613246,1.0
728.9,1.2977211894518388,0.0038931637536734343,1.0
729.0,1.2953826674150097,0.003886148100718856,1.0
729.1,1.2940649359431051,0.003882194869220257,1.0
729.2,1.294005921410519,0.00388201791793108,1.0
729.3,1.2953526556229173,0.0038860582280904055,1.0
729.4,1.2980990243270516,0.0038942971732467413,1.0
729.5,1.302056185014889,0.0039061689749360085,1.0
729.6,1.306868412030891,0.003920605406165123,1.0
729.7,1.31206849450382,0.0039362055249512196,1.0
729.8,1.3171605185402404,0.00395148154348135,1.0
729.9,1.3217028392396093,0.003965108655393124,1.0
730.0,1.325366755546124,0.003976100590080023,1.0
730.1,1.327960787430743,0.00398388272151351,1.0
730.2,1.3294223137507117,0.003988266922533512,1.0
730.3,1.3297888492461456,0.003989366814494133,1.0
730.4,1.329167303433416,0.003987502306699753,1.0
730.5,1.327714688737464,0.00398314418271184,1.0
730.6,1.325634084285407,0.003976902458816767,1.0
730.7,1.3231749556060552,0.00396952498704195,1.0
730.8,1.3206300975032865,0.00396189047023654,1.0
730.9,1.3183140643293072,0.003954942338168621,1.0
731.0,1.316522907826817,0.00394956860691309,1.0
731.1,1.3154857126804627,0.0039464570581912994,1.0
731.2,1.3153154227349853,0.003945946227759123,1.0
731.3,1.3159838145174623,0.00394795136526227,1.0
731.4,1.3173227160917116,0.0039519681595265865,1.0
731.5,1.31905876439008,0.003957176581025124,1.0
731.6,1.3208673345255983,0.003962602000683546,1.0
731.7,1.3224343317141152,0.003967302851378918,1.0
731.8,1.3235071034222676,0.003970521502196789,1.0
731.9,1.3239255501266598,0.003971776459366083,1.0
732.0,1.3236285292948007,0.0039708856493234634,1.0
732.1,1.3226429556297183,0.003967929165810347,1.0
732.2,1.3210643093900762,0.003963193390518427,1.0
732.3,1.3190380638463999,0.003957114182412624,1.0
732.4,1.3167479163426303,0.003950243815779686,1.0
732.5,1.3144054280336772,0.003943216521292925,1.0
732.6,1.3122381250690447,0.003936714492738247,1.0
732.7,1.3104688779740308,0.003931406885385513,1.0
732.8,1.3092886073035241,0.003927865996956825,1.0
732.9,1.3088275206761455,0.003926482982933521,1.0
733.0,1.309136090653031,0.003927408251911402,1.0
733.1,1.3101801793202055,0.003930540755391121,1.0
733.2,1.3118542059124123,0.003935562446713448,1.0
733.3,1.314002756502292,0.003942008130252361,1.0
733.4,1.3164445814453243,0.003949333913624287,1.0
733.5,1.31899316604558,0.003956979606300592,1.0
733.6,1.3214701379541849,0.003964410629123449,1.0
733.7,1.3237116611596478,0.00397113524377346,1.0
733.8,1.325577387574314,0.003976732026785612,1.0
733.9,1.3269580399072693,0.0039808740839362144,1.0
734.0,1.3277868908750976,0.003983360715210438,1.0
734.1,1.3280451581312156,0.003984135575592518,1.0
734.2,1.327764152247001,0.003983292728662491,1.0
734.3,1.3270146766747033,0.003981044515967369,1.0
734.4,1.3258911326871192,0.003977673128247261,1.0
734.5,1.3244859134444582,0.003973457962274551,1.0
734.6,1.3228683138168775,0.0039686053059995174,1.0
734.7,1.3210733608826315,0.003963220398873091,1.0
734.8,1.3191044614396907,0.003957313951104879,1.0
734.9,1.3169514550378025,0.003950854763388634,1.0
735.0,1.3146188874044644,0.003943856805562973,1.0
735.1,1.3121500378616953,0.003936450462788343,1.0
735.2,1.3096386782738685,0.003928916063159704,1.0
735.3,1.307222519207629,0.003921667579561472,1.0
735.4,1.305059731998664,0.003915179520845413,1.0
735.5,1.3032939016922307,0.003909881692379713,1.0
735.6,1.3020187002466035,0.00390605628490448,1.0
735.7,1.301255837257061,0.003903767792508006,1.0
735.8,1.3009502744537509,0.003902850905433297,1.0
735.9,1.3009875694004487,0.0039029628969728947,1.0
736.0,1.3012292722253787,0.003903687931597233,1.0
736.1,1.3015538371686888,0.0039046616293489933,1.0
736.2,1.3018908604025243,0.0039056730456650257,1.0
736.3,1.302236275748663,0.003906709142029285,1.0
736.4,1.3026419644442333,0.0039079259149730206,1.0
736.5,1.3031837851900863,0.003909551538527012,1.0
736.6,1.303920732537589,0.003911762032657862,1.0
736.7,1.3048601895474459,0.0039145806804299355,1.0
736.8,1.305943391452317,0.003917830064892769,1.0
736.9,1.307054017581321,0.003921161871403456,1.0
737.0,1.3080491023070133,0.003924147225916386,1.0
737.1,1.308799087400415,0.003926397301256657,1.0
737.2,1.3092232087712217,0.003927669487893581,1.0
737.3,1.3093079691054796,0.003927924204617739,1.0
737.4,1.309106738241191,0.003927320241928101,1.0
737.5,1.3087115696578289,0.003926134668290615,1.0
737.6,1.3082107603655506,0.003924631979316473,1.0
737.7,1.307642974024608,0.003922929055988789,1.0
737.8,1.3069627433694184,0.003920888528227806,1.0
737.9,1.3060286313358496,0.003918086178600788,1.0
738.0,1.3046237817457544,0.003913871478289366,1.0
738.1,1.302505682534802,0.003907517064362764,1.0
738.2,1.299473832153225,0.0038984217680990696,1.0
738.3,1.2954404331213605,0.003886321559548378,1.0
738.4,1.2904836219991136,0.0038714511319994926,1.0
738.5,1.2848715767276073,0.0038546149153262377,1.0
738.6,1.2790416961981843,0.0038371251430362463,1.0
738.7,1.273538438677708,0.0038206155877560377,1.0
738.8,1.268921548066163,0.0038067649584263563,1.0
738.9,1.2656602233661545,0.0037969807162880898,1.0
739.0,1.2640462203581322,0.003792138770222664,1.0
739.1,1.2641397524478686,0.0037924195639789104,1.0
739.2,1.265768941182915,0.003797306912019849,1.0
739.3,1.2685750537341571,0.003805725369602442,1.0
739.4,1.2720940362630808,0.003816282143816352,1.0
739.5,1.275837158124758,0.003827511565759778,1.0
739.6,1.2793709067750907,0.003838112810626626,1.0
739.7,1.2823631244072569,0.003847089596092701,1.0
739.8,1.2846066657159163,0.003853820264339447,1.0
739.9,1.2860180591554855,0.0038580542895942926,1.0
740.0,1.2866156874481522,0.003859847318381071,1.0
740.1,1.286482162947049,0.0038594466168433428,1.0
740.2,1.2857226168399882,0.0038571679033339024,1.0
740.3,1.2844277538741087,0.003853283356875181,1.0
740.4,1.282652192713648,0.0038479568902403116,1.0
740.5,1.2804184222214556,0.003841255558654666,1.0
740.6,1.2777432565939664,0.003833229886367917,1.0
740.7,1.2746768986458492,0.0038240307476371527,1.0
740.8,1.2713327817617297,0.0038139985408633947,1.0
740.9,1.2678946232667696,0.0038036839105188847,1.0
741.0,1.2645956939111567,0.0037937872111797333,1.0
741.1,1.2616762478813874,0.0037850290536880493,1.0
741.2,1.2593310321359361,0.003777993144467473,1.0
741.3,1.257675138500669,0.003773025469854474,1.0
741.4,1.2567265300921582,0.003770179580897093,1.0
741.5,1.2564169810355044,0.003769251052290201,1.0
741.6,1.2566148950173117,0.0037698447704315186,1.0
741.7,1.2571606021104098,0.003771481802687049,1.0
741.8,1.2578960208946002,0.003773688105866313,1.0
741.9,1.2586965984364558,0.0037760899867862463,1.0
742.0,1.259501082306776,0.0037785035092383623,1.0
742.1,1.2603315317721857,0.0037809947971254587,1.0
742.2,1.2612973040484774,0.0037838921416550875,1.0
742.3,1.2625690387524748,0.0037877073045819998,1.0
742.4,1.2643259674255014,0.0037929778918623924,1.0
742.5,1.2666892661748435,0.00380006805062294,1.0
742.6,1.2696621319956636,0.0038089866284281015,1.0
742.7,1.273108292969141,0.0038193250074982643,1.0
742.8,1.2767746469844676,0.0038303241599351168,1.0
742.9,1.2803557910880912,0.0038410674314945936,1.0
743.0,1.2835730322219854,0.003850719192996621,1.0
743.1,1.2862568247411095,0.0038587707094848156,1.0
743.2,1.2882837496462582,0.00386485131457448,1.0
743.3,1.2896662302608228,0.00386899895966053,1.0
743.4,1.290466742863714,0.003871400374919176,1.0
743.5,1.2907503662877182,0.0038722511380910873,1.0
743.6,1.2905476518178618,0.003871643217280507,1.0
743.7,1.2898449322998227,0.0038695349358022213,1.0
743.8,1.2886006817636169,0.0038658021949231625,1.0
743.9,1.286776361431616,0.0038603292778134346,1.0
744.0,1.284371966308515,0.0038531161844730377,1.0
744.1,1.2814528699500918,0.0038443587254732847,1.0
744.2,1.2781668834295838,0.0038345009088516235,1.0
744.3,1.2747419724833304,0.0038242260925471783,1.0
744.4,1.271469822957512,0.0038144097197800875,1.0
744.5,1.268673456246212,0.003806020598858595,1.0
744.6,1.2666625612746227,0.0037999877240508795,1.0
744.7,1.2656861190269744,0.00379705848172307,1.0
744.8,1.2658803614596492,0.0037976412568241358,1.0
744.9,1.2672382352020688,0.003801714861765504,1.0
745.0,1.269711475617882,0.0038091344758868217,1.0
745.1,1.2727910211710467,0.0038183731958270073,1.0
745.2,1.276224494069971,0.0038286736235022545,1.0
745.3,1.279618793787539,0.0038388564717024565,1.0
745.4,1.2826115708938588,0.003847834886983037,1.0
745.5,1.2849122285192263,0.0038547369185835123,1.0
745.6,1.2863256600432122,0.0038589772302657366,1.0
745.7,1.2867625893758905,0.003860288066789508,1.0
745.8,1.2862423183755576,0.0038587271701544523,1.0
745.9,1.2848938158252095,0.0038546815048903227,1.0
746.0,1.2829500627473474,0.0038488502614200115,1.0
746.1,1.280731727747426,0.0038421954959630966,1.0
746.2,1.2786087031658007,0.0038358261808753014,1.0
746.3,1.2769413403103864,0.0038308242801576853,1.0
746.4,1.276011863919804,0.003828035667538643,1.0
746.5,1.2759628200158823,0.0038278887514024973,1.0
746.6,1.2767641468534792,0.0038302927277982235,1.0
746.7,1.2782231155773174,0.003834669478237629,1.0
746.8,1.2800300972058642,0.003840090474113822,1.0
746.9,1.2818376482991742,0.0038455130998045206,1.0
747.0,1.283333702166903,0.0038500011432915926,1.0
747.1,1.2843031509876321,0.0038529096636921167,1.0
747.2,1.2846546306339706,0.0038539639208465815,1.0
747.3,1.2844167542126264,0.0038532502949237823,1.0
747.4,1.2837082501314638,0.00385112501680851,1.0
747.5,1.2826950424394417,0.003848085179924965,1.0
747.6,1.2815500286312163,0.0038446502294391394,1.0
747.7,1.2804191715171969,0.0038412578869611025,1.0
747.8,1.2794051046327244,0.0038382154889404774,1.0
747.9,1.2785644347734033,0.0038356934674084187,1.0
748.0,1.2779179723796226,0.0038337542209774256,1.0
748.1,1.2774594533389843,0.003832378424704075,1.0
748.2,1.2771657493896067,0.0038314973935484886,1.0
748.3,1.2769976573783042,0.0038309930823743343,1.0
748.4,1.2768926260965907,0.0038306780625134706,1.0
748.5,1.2767547157177483,0.0038302643224596977,1.0
748.6,1.2764521301161837,0.003829356748610735,1.0
748.7,1.2758233810737276,0.0038274703547358513,1.0
748.8,1.2747026944005704,0.0038241082802414894,1.0
748.9,1.272958793482833,0.003818876575678587,1.0
749.0,1.270539737139727,0.003811619244515896,1.0
749.1,1.2675113834716092,0.0038025344256311655,1.0
749.2,1.2640779605257344,0.0037922339979559183,1.0
749.3,1.260569308287431,0.003781708190217614,1.0
749.4,1.2573961707008707,0.003772188676521182,1.0
749.5,1.254976055353117,0.0037649283185601234,1.0
749.6,1.2536471943418015,0.003760941792279482,1.0
749.7,1.2535864913961445,0.0037607597187161446,1.0
749.8,1.2547620664800059,0.003764286171644926,1.0
749.9,1.2569298689751327,0.0037707898300141096,1.0
750.0,1.2596778062050187,0.003779033664613962,1.0
750.1,1.2625050988492155,0.003787515452131629,1.0
750.2,1.264914544225613,0.0037947436794638634,1.0
750.3,1.2664960078172423,0.0037994880694895983,1.0
750.4,1.2669832498612976,0.0038009497802704573,1.0
750.5,1.2662797111132478,0.0037988394033163786,1.0
750.6,1.2644566346121777,0.0037933699786663055,1.0
750.7,1.2617334840854144,0.0037852006498724222,1.0
750.8,1.2584462037809265,0.003775338875129819,1.0
750.9,1.2550079253986477,0.0037650237791240215,1.0
751.0,1.2518646797168613,0.00375559413805604,1.0
751.1,1.2494357026981402,0.0037483072374016047,1.0
751.2,1.248051223961599,0.003744154004380107,1.0
751.3,1.247892393245659,0.003743677167221904,1.0
751.4,1.248947821255052,0.0037468436639755964,1.0
751.5,1.2510071257268356,0.003753021592274308,1.0
751.6,1.2536949294758284,0.003761084983125329,1.0
751.7,1.256538307001939,0.003769615199416876,1.0
751.8,1.2590600368428253,0.0037771800998598337,1.0
751.9,1.2608713743772817,0.0037826141342520714,1.0
752.0,1.2617399480100095,0.0037852199748158455,1.0
752.1,1.261623627339127,0.0037848709616810083,1.0
752.2,1.2606622209593545,0.003781986888498068,1.0
752.3,1.2591295015533508,0.003777388483285904,1.0
752.4,1.2573603843362653,0.0037720813415944576,1.0
752.5,1.2556712119794737,0.003767013782635331,1.0
752.6,1.254294805655719,0.0037628845311701298,1.0
752.7,1.2533476358950317,0.003760043065994978,1.0
752.8,1.2528376752040993,0.003758513368666172,1.0
752.9,1.25270468020532,0.0037581140641123056,1.0
753.0,1.2528741908832264,0.0037586227990686893,1.0
753.1,1.253304186732645,0.003759912680834532,1.0
753.2,1.2539993833214416,0.003761998377740383,1.0
753.3,1.2549947777560402,0.003764984430745244,1.0
753.4,1.2563158960446952,0.00376894767396152,1.0
753.5,1.2579401693996786,0.0037738208193331957,1.0
753.6,1.2597724172806226,0.0037793174851685762,1.0
753.7,1.2616511314881385,0.0037849536165595055,1.0
753.8,1.2633794170826267,0.0037901385221630335,1.0
753.9,1.2647672326828694,0.0037943017669022083,1.0
754.0,1.2656717924924006,0.003797015408053994,1.0
754.1,1.2660192259417355,0.0037980577908456326,1.0
754.2,1.265811571115291,0.003797434736043215,1.0
754.3,1.2651171537940658,0.0037953516002744436,1.0
754.4,1.264053133860172,0.0037921597249805927,1.0
754.5,1.2627615578049445,0.0037882847245782614,1.0
754.6,1.2613874693026828,0.0037841624580323696,1.0
754.7,1.2600524540756786,0.0037801575381308794,1.0
754.8,1.2588316515008713,0.003776495112106204,1.0
754.9,1.2577395979156423,0.0037732189521193504,1.0
755.0,1.2567289078573107,0.003770186798647046,1.0
